device_id,pH,tds,turbidity,conductivity,temperature,timestamp,created_at
DEVICE_003,8.47,295.12,1.43,139.16,28.66,2026-05-02 02:10:32,2026-04-16 16:10:32
DEVICE_001,7.64,285.62,1.44,144.68,26.86,2026-05-02 02:40:32,2026-04-16 16:10:32
DEVICE_002,7.45,292.68,1.4,121.09,26.04,2026-05-02 02:40:32,2026-04-16 16:10:32
DEVICE_003,8.42,293.23,1.41,138.97,28.5,2026-05-02 02:40:32,2026-04-16 16:10:32
DEVICE_001,7.67,281.98,1.46,146.0,27.09,2026-05-02 03:10:32,2026-04-16 16:10:32
DEVICE_002,7.43,291.42,1.37,121.42,25.67,2026-05-02 03:10:32,2026-04-16 16:10:32
DEVICE_003,8.38,292.39,1.4,137.52,28.51,2026-05-02 03:10:32,2026-04-16 16:10:32
DEVICE_001,7.69,285.42,1.47,146.76,26.98,2026-05-02 03:40:32,2026-04-16 16:10:32
DEVICE_002,7.44,479.07,2.66,123.15,25.67,2026-05-02 03:40:32,2026-04-16 16:10:32
DEVICE_003,8.38,291.36,1.39,136.68,28.45,2026-05-02 03:40:32,2026-04-16 16:10:32
DEVICE_001,7.7,288.72,1.47,145.99,26.64,2026-05-02 04:10:32,2026-04-16 16:10:32
DEVICE_002,7.41,300.0,1.5,122.89,25.98,2026-05-02 04:10:32,2026-04-16 16:10:32
DEVICE_003,8.43,287.24,1.41,137.95,28.12,2026-05-02 04:10:32,2026-04-16 16:10:32
DEVICE_001,7.7,284.14,1.43,145.44,26.66,2026-05-02 04:40:32,2026-04-16 16:10:32
DEVICE_002,7.36,300.0,1.47,121.91,26.22,2026-05-02 04:40:32,2026-04-16 16:10:32
DEVICE_003,8.43,285.35,1.44,138.95,27.94,2026-05-02 04:40:32,2026-04-16 16:10:32
DEVICE_001,7.68,286.69,1.45,143.57,26.8,2026-05-02 05:10:32,2026-04-16 16:10:32
DEVICE_002,7.33,297.99,1.43,123.65,26.31,2026-05-02 05:10:32,2026-04-16 16:10:32
DEVICE_003,8.45,280.93,1.39,137.52,28.21,2026-05-02 05:10:32,2026-04-16 16:10:32
DEVICE_001,7.7,287.83,1.46,142.46,26.6,2026-05-02 05:40:32,2026-04-16 16:10:32
DEVICE_002,7.33,300.0,1.43,123.43,26.59,2026-05-02 05:40:32,2026-04-16 16:10:32
DEVICE_003,8.42,279.8,1.4,137.21,28.57,2026-05-02 05:40:32,2026-04-16 16:10:32
DEVICE_001,7.68,432.41,3.4,143.77,26.91,2026-05-02 06:10:32,2026-04-16 16:10:32
DEVICE_002,7.34,299.65,1.4,122.63,27.02,2026-05-02 06:10:32,2026-04-16 16:10:32
DEVICE_003,8.44,278.66,1.38,138.17,28.73,2026-05-02 06:10:32,2026-04-16 16:10:32
DEVICE_001,7.66,300.0,1.5,144.25,26.6,2026-05-02 06:40:32,2026-04-16 16:10:32
DEVICE_002,7.36,300.0,1.36,122.86,27.08,2026-05-02 06:40:32,2026-04-16 16:10:32
DEVICE_003,8.45,278.73,1.4,136.58,28.24,2026-05-02 06:40:32,2026-04-16 16:10:32
DEVICE_001,7.71,300.0,1.47,143.12,26.36,2026-05-02 07:10:32,2026-04-16 16:10:32
DEVICE_002,7.39,297.04,1.37,123.48,26.81,2026-05-02 07:10:32,2026-04-16 16:10:32
DEVICE_003,8.41,276.95,1.43,137.87,28.5,2026-05-02 07:10:32,2026-04-16 16:10:32
DEVICE_001,7.74,300.0,1.5,142.38,26.42,2026-05-02 07:40:32,2026-04-16 16:10:32
DEVICE_002,7.36,414.0,3.32,124.93,26.54,2026-05-02 07:40:32,2026-04-16 16:10:32
DEVICE_003,8.39,278.04,1.44,139.27,28.23,2026-05-02 07:40:32,2026-04-16 16:10:32
DEVICE_001,7.79,296.05,1.46,143.9,26.6,2026-05-02 08:10:32,2026-04-16 16:10:32
DEVICE_002,7.34,300.0,1.5,125.26,26.55,2026-05-02 08:10:32,2026-04-16 16:10:32
DEVICE_003,8.34,274.63,1.44,140.75,28.2,2026-05-02 08:10:32,2026-04-16 16:10:32
DEVICE_001,7.79,294.37,1.48,144.15,27.09,2026-05-02 08:40:32,2026-04-16 16:10:32
DEVICE_002,7.36,296.25,1.48,124.4,27.05,2026-05-02 08:40:32,2026-04-16 16:10:32
DEVICE_003,8.31,271.35,1.4,139.4,28.64,2026-05-02 08:40:32,2026-04-16 16:10:32
DEVICE_001,7.76,299.09,1.48,143.28,27.55,2026-05-02 09:10:32,2026-04-16 16:10:32
DEVICE_002,7.38,297.46,1.45,123.05,26.83,2026-05-02 09:10:32,2026-04-16 16:10:32
DEVICE_003,8.35,270.19,1.41,139.44,28.33,2026-05-02 09:10:32,2026-04-16 16:10:32
DEVICE_001,7.71,299.65,1.5,142.66,27.26,2026-05-02 09:40:32,2026-04-16 16:10:32
DEVICE_002,7.33,298.76,1.46,121.92,27.09,2026-05-02 09:40:32,2026-04-16 16:10:32
DEVICE_003,8.31,269.4,1.4,141.07,27.85,2026-05-02 09:40:32,2026-04-16 16:10:32
DEVICE_001,7.74,298.24,1.45,140.68,27.52,2026-05-02 10:10:32,2026-04-16 16:10:32
DEVICE_002,7.35,294.9,1.41,121.57,26.98,2026-05-02 10:10:32,2026-04-16 16:10:32
DEVICE_003,8.27,272.06,1.37,139.94,27.46,2026-05-02 10:10:32,2026-04-16 16:10:32
DEVICE_001,7.71,295.05,1.48,139.86,27.16,2026-05-02 10:40:32,2026-04-16 16:10:32
DEVICE_002,7.32,293.73,1.46,120.58,27.39,2026-05-02 10:40:32,2026-04-16 16:10:32
DEVICE_003,8.3,271.21,1.42,141.4,27.83,2026-05-02 10:40:32,2026-04-16 16:10:32
DEVICE_001,7.72,294.88,1.47,139.51,27.21,2026-05-02 11:10:32,2026-04-16 16:10:32
DEVICE_002,7.32,291.01,1.5,121.4,27.76,2026-05-02 11:10:32,2026-04-16 16:10:32
DEVICE_003,8.29,268.29,1.44,142.68,28.22,2026-05-02 11:10:32,2026-04-16 16:10:32
DEVICE_001,7.75,473.73,3.4,140.67,27.27,2026-05-02 11:40:32,2026-04-16 16:10:32
DEVICE_002,7.33,295.66,1.5,120.91,27.66,2026-05-02 11:40:32,2026-04-16 16:10:32
DEVICE_003,8.32,273.1,1.4,140.82,27.94,2026-05-02 11:40:32,2026-04-16 16:10:32
DEVICE_001,7.73,300.0,1.5,140.93,27.43,2026-05-02 12:10:32,2026-04-16 16:10:32
DEVICE_002,7.32,297.1,1.48,121.76,27.4,2026-05-02 12:10:32,2026-04-16 16:10:32
DEVICE_003,8.28,271.2,1.41,142.06,27.76,2026-05-02 12:10:32,2026-04-16 16:10:32
DEVICE_001,7.69,299.84,1.5,142.14,26.94,2026-05-02 12:40:32,2026-04-16 16:10:32
DEVICE_002,7.28,470.23,3.18,121.01,27.64,2026-05-02 12:40:32,2026-04-16 16:10:32
DEVICE_003,8.24,443.33,2.95,140.49,28.23,2026-05-02 12:40:32,2026-04-16 16:10:32
DEVICE_001,7.71,299.46,1.47,140.71,27.25,2026-05-02 13:10:32,2026-04-16 16:10:32
DEVICE_002,7.31,300.0,1.5,121.78,27.75,2026-05-02 13:10:32,2026-04-16 16:10:32
DEVICE_003,8.25,300.0,1.5,140.32,28.17,2026-05-02 13:10:32,2026-04-16 16:10:32
DEVICE_001,7.67,295.04,1.5,141.19,27.5,2026-05-02 13:40:32,2026-04-16 16:10:32
DEVICE_002,7.29,298.81,1.46,123.56,28.14,2026-05-02 13:40:32,2026-04-16 16:10:32
DEVICE_003,8.22,300.0,1.5,138.83,27.89,2026-05-02 13:40:32,2026-04-16 16:10:32
DEVICE_001,7.64,488.04,3.4,142.04,27.03,2026-05-02 14:10:32,2026-04-16 16:10:32
DEVICE_002,7.33,297.14,1.47,124.11,28.2,2026-05-02 14:10:32,2026-04-16 16:10:32
DEVICE_003,8.25,300.0,1.47,139.17,27.85,2026-05-02 14:10:32,2026-04-16 16:10:32
DEVICE_001,7.64,300.0,1.5,140.8,27.47,2026-05-02 14:40:32,2026-04-16 16:10:32
DEVICE_002,7.28,298.03,1.47,122.9,28.47,2026-05-02 14:40:32,2026-04-16 16:10:32
DEVICE_003,8.24,299.07,1.5,138.37,27.95,2026-05-02 14:40:32,2026-04-16 16:10:32
DEVICE_001,7.64,300.0,1.5,140.87,27.06,2026-05-02 15:10:32,2026-04-16 16:10:32
DEVICE_002,7.24,297.6,1.5,123.15,28.01,2026-05-02 15:10:32,2026-04-16 16:10:32
DEVICE_003,8.21,297.2,1.5,136.96,28.22,2026-05-02 15:10:32,2026-04-16 16:10:32
DEVICE_001,7.68,298.27,1.5,141.77,27.28,2026-05-02 15:40:32,2026-04-16 16:10:32
DEVICE_002,7.26,299.62,1.47,124.75,28.35,2026-05-02 15:40:32,2026-04-16 16:10:32
DEVICE_003,8.21,298.03,1.5,136.8,28.33,2026-05-02 15:40:32,2026-04-16 16:10:32
DEVICE_001,7.67,295.67,1.49,142.87,26.89,2026-05-02 16:10:32,2026-04-16 16:10:32
DEVICE_002,7.29,294.69,1.46,125.17,28.7,2026-05-02 16:10:32,2026-04-16 16:10:32
DEVICE_003,8.21,298.66,1.49,135.14,28.33,2026-05-02 16:10:32,2026-04-16 16:10:32
DEVICE_001,7.65,299.24,1.48,144.8,26.99,2026-05-02 16:40:32,2026-04-16 16:10:32
DEVICE_002,7.28,297.73,1.46,125.5,28.31,2026-05-02 16:40:32,2026-04-16 16:10:32
DEVICE_003,8.2,294.38,1.47,135.44,27.89,2026-05-02 16:40:32,2026-04-16 16:10:32
DEVICE_001,7.64,300.0,1.48,143.65,27.28,2026-05-02 17:10:32,2026-04-16 16:10:32
DEVICE_002,7.27,299.24,1.44,127.38,28.8,2026-05-02 17:10:32,2026-04-16 16:10:32
DEVICE_003,8.22,299.01,1.5,134.61,27.85,2026-05-02 17:10:32,2026-04-16 16:10:32
DEVICE_001,7.65,296.81,1.46,143.8,27.35,2026-05-02 17:40:32,2026-04-16 16:10:32
DEVICE_002,7.23,408.18,3.35,126.99,29.3,2026-05-02 17:40:32,2026-04-16 16:10:32
DEVICE_003,8.21,296.61,1.5,132.87,27.73,2026-05-02 17:40:32,2026-04-16 16:10:32
DEVICE_001,7.6,297.4,1.47,144.98,27.82,2026-05-02 18:10:32,2026-04-16 16:10:32
DEVICE_002,7.27,300.0,1.5,126.45,29.79,2026-05-02 18:10:32,2026-04-16 16:10:32
DEVICE_003,8.21,292.72,1.5,132.63,27.3,2026-05-02 18:10:32,2026-04-16 16:10:32
DEVICE_001,7.64,300.0,1.46,143.16,27.76,2026-05-02 18:40:32,2026-04-16 16:10:32
DEVICE_002,7.3,300.0,1.5,127.06,29.69,2026-05-02 18:40:32,2026-04-16 16:10:32
DEVICE_003,8.2,295.88,1.5,133.08,27.66,2026-05-02 18:40:32,2026-04-16 16:10:32
DEVICE_001,7.65,299.6,1.43,141.17,28.14,2026-05-02 19:10:32,2026-04-16 16:10:32
DEVICE_002,7.26,295.84,1.5,128.89,29.56,2026-05-02 19:10:32,2026-04-16 16:10:32
DEVICE_003,8.22,296.86,1.46,132.75,27.54,2026-05-02 19:10:32,2026-04-16 16:10:32
DEVICE_001,7.68,300.0,1.42,141.13,27.94,2026-05-02 19:40:32,2026-04-16 16:10:32
DEVICE_002,7.26,294.66,1.5,128.84,29.96,2026-05-02 19:40:32,2026-04-16 16:10:32
DEVICE_003,8.24,299.38,1.5,131.26,27.98,2026-05-02 19:40:32,2026-04-16 16:10:32
DEVICE_001,7.66,300.0,1.44,142.09,27.46,2026-05-02 20:10:32,2026-04-16 16:10:32
DEVICE_002,7.27,297.45,1.5,127.91,29.56,2026-05-02 20:10:32,2026-04-16 16:10:32
DEVICE_003,8.29,300.0,1.48,130.23,28.11,2026-05-02 20:10:32,2026-04-16 16:10:32
DEVICE_001,7.7,298.57,1.44,142.21,27.0,2026-05-02 20:40:32,2026-04-16 16:10:32
DEVICE_002,7.32,298.68,1.5,127.46,29.15,2026-05-02 20:40:32,2026-04-16 16:10:32
DEVICE_003,8.27,300.0,1.49,132.21,28.15,2026-05-02 20:40:32,2026-04-16 16:10:32
DEVICE_001,7.72,296.53,1.4,144.05,26.57,2026-05-02 21:10:32,2026-04-16 16:10:32
DEVICE_002,7.29,300.0,1.5,126.39,28.85,2026-05-02 21:10:32,2026-04-16 16:10:32
DEVICE_003,8.23,299.01,1.46,131.6,28.57,2026-05-02 21:10:32,2026-04-16 16:10:32
DEVICE_001,7.72,447.96,3.06,142.44,26.9,2026-05-02 21:40:32,2026-04-16 16:10:32
DEVICE_002,7.33,300.0,1.5,128.13,28.75,2026-05-02 21:40:32,2026-04-16 16:10:32
DEVICE_003,8.18,297.97,1.44,133.53,28.79,2026-05-02 21:40:32,2026-04-16 16:10:32
DEVICE_001,7.72,300.0,1.5,144.05,26.97,2026-05-02 22:10:32,2026-04-16 16:10:32
DEVICE_002,7.37,300.0,1.5,127.33,28.39,2026-05-02 22:10:32,2026-04-16 16:10:32
DEVICE_003,8.17,296.21,1.48,134.94,28.55,2026-05-02 22:10:32,2026-04-16 16:10:32
DEVICE_001,7.7,300.0,1.5,145.75,26.75,2026-05-02 22:40:32,2026-04-16 16:10:32
DEVICE_002,7.38,299.72,1.46,128.51,28.83,2026-05-02 22:40:32,2026-04-16 16:10:32
DEVICE_003,8.2,297.02,1.44,136.8,28.17,2026-05-02 22:40:32,2026-04-16 16:10:32
DEVICE_001,7.75,300.0,1.5,144.97,26.7,2026-05-02 23:10:32,2026-04-16 16:10:32
DEVICE_002,7.34,295.56,1.45,130.08,29.21,2026-05-02 23:10:32,2026-04-16 16:10:32
DEVICE_003,8.19,300.0,1.4,135.25,27.74,2026-05-02 23:10:32,2026-04-16 16:10:32
DEVICE_001,7.74,300.0,1.45,145.99,27.04,2026-05-02 23:40:32,2026-04-16 16:10:32
DEVICE_002,7.37,292.19,1.46,128.84,29.13,2026-05-02 23:40:32,2026-04-16 16:10:32
DEVICE_003,8.19,300.0,1.43,133.98,28.15,2026-05-02 23:40:32,2026-04-16 16:10:32
DEVICE_001,7.79,300.0,1.45,144.1,26.55,2026-05-03 00:10:32,2026-04-16 16:10:32
DEVICE_002,7.34,296.14,1.45,129.33,29.18,2026-05-03 00:10:32,2026-04-16 16:10:32
DEVICE_003,8.14,300.0,1.43,134.59,28.35,2026-05-03 00:10:32,2026-04-16 16:10:32
DEVICE_001,7.81,300.0,1.44,144.18,26.64,2026-05-03 00:40:32,2026-04-16 16:10:32
DEVICE_002,7.34,294.23,1.45,128.98,29.49,2026-05-03 00:40:32,2026-04-16 16:10:32
DEVICE_003,8.16,298.27,1.41,135.1,28.06,2026-05-03 00:40:32,2026-04-16 16:10:32
DEVICE_001,7.76,300.0,1.4,143.25,26.6,2026-05-03 01:10:32,2026-04-16 16:10:32
DEVICE_002,7.31,296.17,1.46,129.6,29.49,2026-05-03 01:10:32,2026-04-16 16:10:32
DEVICE_003,8.19,300.0,1.41,136.07,27.75,2026-05-03 01:10:32,2026-04-16 16:10:32
DEVICE_001,7.77,300.0,1.39,142.09,26.36,2026-05-03 01:40:32,2026-04-16 16:10:32
DEVICE_002,7.3,300.0,1.42,130.04,29.04,2026-05-03 01:40:32,2026-04-16 16:10:32
DEVICE_003,8.16,297.82,1.45,136.17,27.38,2026-05-03 01:40:32,2026-04-16 16:10:32
DEVICE_001,7.76,300.0,1.4,140.93,26.49,2026-05-03 02:10:32,2026-04-16 16:10:32
DEVICE_002,7.29,298.2,1.44,128.66,29.46,2026-05-03 02:10:32,2026-04-16 16:10:32
DEVICE_003,8.12,299.21,1.48,137.01,27.5,2026-05-03 02:10:32,2026-04-16 16:10:32
DEVICE_001,7.79,295.13,1.39,139.03,26.18,2026-05-03 02:40:32,2026-04-16 16:10:32
DEVICE_002,7.29,295.87,1.43,129.37,29.77,2026-05-03 02:40:32,2026-04-16 16:10:32
DEVICE_003,8.11,300.0,1.5,135.57,27.93,2026-05-03 02:40:32,2026-04-16 16:10:32
DEVICE_001,7.76,293.4,1.36,139.26,26.42,2026-05-03 03:10:32,2026-04-16 16:10:32
DEVICE_002,7.31,300.0,1.44,128.5,30.0,2026-05-03 03:10:32,2026-04-16 16:10:32
DEVICE_003,8.1,296.73,1.5,135.58,28.29,2026-05-03 03:10:32,2026-04-16 16:10:32
DEVICE_001,7.77,290.96,1.37,141.1,26.28,2026-05-03 03:40:32,2026-04-16 16:10:32
DEVICE_002,7.29,413.75,2.96,127.55,29.85,2026-05-03 03:40:32,2026-04-16 16:10:32
DEVICE_003,8.09,294.33,1.46,135.88,27.82,2026-05-03 03:40:32,2026-04-16 16:10:32
DEVICE_001,7.81,294.35,1.36,142.91,26.25,2026-05-03 04:10:32,2026-04-16 16:10:32
DEVICE_002,7.27,300.0,1.5,128.71,30.0,2026-05-03 04:10:32,2026-04-16 16:10:32
DEVICE_003,8.14,289.4,1.5,134.93,28.03,2026-05-03 04:10:32,2026-04-16 16:10:32
DEVICE_001,7.85,296.29,1.39,143.63,26.0,2026-05-03 04:40:32,2026-04-16 16:10:32
DEVICE_002,7.29,300.0,1.5,129.19,29.79,2026-05-03 04:40:32,2026-04-16 16:10:32
DEVICE_003,8.09,292.34,1.5,135.49,28.36,2026-05-03 04:40:32,2026-04-16 16:10:32
DEVICE_001,7.88,296.98,1.36,144.35,25.72,2026-05-03 05:10:32,2026-04-16 16:10:32
DEVICE_002,7.28,296.79,1.5,130.77,30.0,2026-05-03 05:10:32,2026-04-16 16:10:32
DEVICE_003,8.06,290.23,1.5,137.46,28.53,2026-05-03 05:10:32,2026-04-16 16:10:32
DEVICE_001,7.89,297.29,1.38,142.85,25.77,2026-05-03 05:40:32,2026-04-16 16:10:32
DEVICE_002,7.25,298.28,1.5,130.86,29.98,2026-05-03 05:40:32,2026-04-16 16:10:32
DEVICE_003,8.02,286.12,1.5,139.29,28.9,2026-05-03 05:40:32,2026-04-16 16:10:32
DEVICE_001,7.86,293.43,1.36,140.89,25.9,2026-05-03 06:10:32,2026-04-16 16:10:32
DEVICE_002,7.22,300.0,1.5,131.0,30.0,2026-05-03 06:10:32,2026-04-16 16:10:32
DEVICE_003,8.05,284.11,1.5,138.58,28.76,2026-05-03 06:10:32,2026-04-16 16:10:32
DEVICE_001,7.85,292.4,1.35,142.3,26.34,2026-05-03 06:40:32,2026-04-16 16:10:32
DEVICE_002,7.24,300.0,1.46,132.14,30.0,2026-05-03 06:40:32,2026-04-16 16:10:32
DEVICE_003,8.07,279.59,1.5,138.11,28.78,2026-05-03 06:40:32,2026-04-16 16:10:32
DEVICE_001,7.82,291.57,1.37,142.44,26.52,2026-05-03 07:10:32,2026-04-16 16:10:32
DEVICE_002,7.21,300.0,1.47,132.71,30.0,2026-05-03 07:10:32,2026-04-16 16:10:32
DEVICE_003,8.02,282.0,1.5,136.49,28.55,2026-05-03 07:10:32,2026-04-16 16:10:32
DEVICE_001,7.8,292.85,1.35,144.44,26.42,2026-05-03 07:40:32,2026-04-16 16:10:32
DEVICE_002,7.2,295.24,1.44,130.81,29.61,2026-05-03 07:40:32,2026-04-16 16:10:32
DEVICE_003,8.07,285.73,1.47,134.59,28.5,2026-05-03 07:40:32,2026-04-16 16:10:32
DEVICE_001,7.79,289.36,1.38,144.47,26.32,2026-05-03 08:10:32,2026-04-16 16:10:32
DEVICE_002,7.24,299.58,1.43,130.74,29.98,2026-05-03 08:10:32,2026-04-16 16:10:32
DEVICE_003,8.03,288.57,1.44,133.6,28.54,2026-05-03 08:10:32,2026-04-16 16:10:32
DEVICE_001,7.74,287.67,1.42,143.15,26.26,2026-05-03 08:40:32,2026-04-16 16:10:32
DEVICE_002,7.19,300.0,1.44,130.15,30.0,2026-05-03 08:40:32,2026-04-16 16:10:32
DEVICE_003,8.04,286.66,1.43,133.03,28.83,2026-05-03 08:40:32,2026-04-16 16:10:32
DEVICE_001,7.73,285.82,1.42,142.41,26.29,2026-05-03 09:10:32,2026-04-16 16:10:32
DEVICE_002,7.22,298.47,1.41,128.27,29.67,2026-05-03 09:10:32,2026-04-16 16:10:32
DEVICE_003,8.03,284.14,1.41,133.93,28.96,2026-05-03 09:10:32,2026-04-16 16:10:32
DEVICE_001,7.69,290.8,1.44,141.76,26.56,2026-05-03 09:40:32,2026-04-16 16:10:32
DEVICE_002,7.2,297.79,1.44,127.17,30.0,2026-05-03 09:40:32,2026-04-16 16:10:32
DEVICE_003,8.01,423.88,2.53,134.75,28.86,2026-05-03 09:40:32,2026-04-16 16:10:32
DEVICE_001,7.65,287.91,1.48,140.78,26.61,2026-05-03 10:10:32,2026-04-16 16:10:32
DEVICE_002,7.23,300.0,1.46,128.52,29.58,2026-05-03 10:10:32,2026-04-16 16:10:32
DEVICE_003,7.97,300.0,1.5,135.52,28.71,2026-05-03 10:10:32,2026-04-16 16:10:32
DEVICE_001,7.65,287.02,1.46,141.74,26.11,2026-05-03 10:40:32,2026-04-16 16:10:32
DEVICE_002,7.25,298.51,1.41,128.3,30.0,2026-05-03 10:40:32,2026-04-16 16:10:32
DEVICE_003,7.93,297.51,1.5,136.7,28.4,2026-05-03 10:40:32,2026-04-16 16:10:32
DEVICE_001,7.61,288.94,1.49,143.31,26.22,2026-05-03 11:10:32,2026-04-16 16:10:32
DEVICE_002,7.28,299.11,1.42,126.58,29.97,2026-05-03 11:10:32,2026-04-16 16:10:32
DEVICE_003,7.96,296.05,1.5,135.61,27.93,2026-05-03 11:10:32,2026-04-16 16:10:32
DEVICE_001,7.64,290.56,1.49,141.51,26.31,2026-05-03 11:40:32,2026-04-16 16:10:32
DEVICE_002,7.23,297.77,1.38,127.93,30.0,2026-05-03 11:40:32,2026-04-16 16:10:32
DEVICE_003,7.96,298.88,1.49,137.34,27.84,2026-05-03 11:40:32,2026-04-16 16:10:32
DEVICE_001,7.68,289.22,1.49,140.74,25.95,2026-05-03 12:10:32,2026-04-16 16:10:32
DEVICE_002,7.28,299.79,1.41,128.35,29.78,2026-05-03 12:10:32,2026-04-16 16:10:32
DEVICE_003,7.98,300.0,1.5,138.62,28.04,2026-05-03 12:10:32,2026-04-16 16:10:32
DEVICE_001,7.71,289.34,1.5,140.23,26.42,2026-05-03 12:40:32,2026-04-16 16:10:32
DEVICE_002,7.31,296.29,1.38,128.14,30.0,2026-05-03 12:40:32,2026-04-16 16:10:32
DEVICE_003,7.96,297.56,1.5,139.3,27.91,2026-05-03 12:40:32,2026-04-16 16:10:32
DEVICE_001,7.66,287.61,1.47,138.75,26.16,2026-05-03 13:10:32,2026-04-16 16:10:32
DEVICE_002,7.3,300.0,1.41,127.19,29.59,2026-05-03 13:10:32,2026-04-16 16:10:32
DEVICE_003,7.95,298.03,1.5,140.81,28.08,2026-05-03 13:10:32,2026-04-16 16:10:32
DEVICE_001,7.69,287.74,1.48,140.26,26.1,2026-05-03 13:40:32,2026-04-16 16:10:32
DEVICE_002,7.26,300.0,1.38,127.18,29.26,2026-05-03 13:40:32,2026-04-16 16:10:32
DEVICE_003,7.96,299.98,1.46,139.16,27.64,2026-05-03 13:40:32,2026-04-16 16:10:32
DEVICE_001,7.71,283.99,1.5,140.77,25.61,2026-05-03 14:10:32,2026-04-16 16:10:32
DEVICE_002,7.3,433.81,2.88,126.21,29.54,2026-05-03 14:10:32,2026-04-16 16:10:32
DEVICE_003,7.93,300.0,1.42,140.96,28.06,2026-05-03 14:10:32,2026-04-16 16:10:32
DEVICE_001,7.67,279.77,1.45,140.65,25.22,2026-05-03 14:40:32,2026-04-16 16:10:32
DEVICE_002,7.29,300.0,1.5,124.35,29.95,2026-05-03 14:40:32,2026-04-16 16:10:32
DEVICE_003,7.89,300.0,1.44,139.3,28.02,2026-05-03 14:40:32,2026-04-16 16:10:32
DEVICE_001,7.64,277.44,1.43,140.04,24.75,2026-05-03 15:10:32,2026-04-16 16:10:32
DEVICE_002,7.29,300.0,1.49,122.49,29.55,2026-05-03 15:10:32,2026-04-16 16:10:32
DEVICE_003,7.88,456.0,3.08,137.52,28.07,2026-05-03 15:10:32,2026-04-16 16:10:32
DEVICE_001,7.62,281.45,1.39,140.08,25.13,2026-05-03 15:40:32,2026-04-16 16:10:32
DEVICE_002,7.34,300.0,1.47,121.29,29.43,2026-05-03 15:40:32,2026-04-16 16:10:32
DEVICE_003,7.92,300.0,1.5,136.68,28.37,2026-05-03 15:40:32,2026-04-16 16:10:32
DEVICE_001,7.59,280.33,1.4,138.48,24.74,2026-05-03 16:10:32,2026-04-16 16:10:32
DEVICE_002,7.38,296.0,1.46,122.45,29.28,2026-05-03 16:10:32,2026-04-16 16:10:32
DEVICE_003,7.97,297.57,1.48,136.91,28.43,2026-05-03 16:10:32,2026-04-16 16:10:32
DEVICE_001,7.6,276.09,1.44,139.77,25.04,2026-05-03 16:40:32,2026-04-16 16:10:32
DEVICE_002,7.38,297.33,1.42,120.79,29.27,2026-05-03 16:40:32,2026-04-16 16:10:32
DEVICE_003,7.93,297.6,1.49,134.99,28.7,2026-05-03 16:40:32,2026-04-16 16:10:32
DEVICE_001,7.61,276.35,1.42,138.93,24.83,2026-05-03 17:10:32,2026-04-16 16:10:32
DEVICE_002,7.33,298.53,1.41,121.59,29.31,2026-05-03 17:10:32,2026-04-16 16:10:32
DEVICE_003,7.95,296.42,1.5,134.56,28.22,2026-05-03 17:10:32,2026-04-16 16:10:32
DEVICE_001,7.62,276.9,1.38,138.87,24.33,2026-05-03 17:40:32,2026-04-16 16:10:32
DEVICE_002,7.34,295.35,1.42,121.98,28.85,2026-05-03 17:40:32,2026-04-16 16:10:32
DEVICE_003,7.98,298.98,1.5,134.75,27.91,2026-05-03 17:40:32,2026-04-16 16:10:32
DEVICE_001,7.65,280.5,1.4,138.48,24.28,2026-05-03 18:10:32,2026-04-16 16:10:32
DEVICE_002,7.37,296.79,1.37,122.8,28.74,2026-05-03 18:10:32,2026-04-16 16:10:32
DEVICE_003,8.0,300.0,1.5,135.64,28.05,2026-05-03 18:10:32,2026-04-16 16:10:32
DEVICE_001,7.65,282.66,1.41,140.01,24.72,2026-05-03 18:40:32,2026-04-16 16:10:32
DEVICE_002,7.37,295.53,1.33,123.73,28.53,2026-05-03 18:40:32,2026-04-16 16:10:32
DEVICE_003,7.99,295.96,1.5,136.43,28.52,2026-05-03 18:40:32,2026-04-16 16:10:32
DEVICE_001,7.7,279.28,1.46,138.66,25.22,2026-05-03 19:10:32,2026-04-16 16:10:32
DEVICE_002,7.36,295.82,1.36,122.0,28.15,2026-05-03 19:10:32,2026-04-16 16:10:32
DEVICE_003,7.94,299.46,1.49,134.89,28.44,2026-05-03 19:10:32,2026-04-16 16:10:32
DEVICE_001,7.67,276.22,1.5,137.61,25.66,2026-05-03 19:40:32,2026-04-16 16:10:32
DEVICE_002,7.33,292.8,1.34,120.1,27.83,2026-05-03 19:40:32,2026-04-16 16:10:32
DEVICE_003,7.93,300.0,1.48,136.11,27.99,2026-05-03 19:40:32,2026-04-16 16:10:32
DEVICE_001,7.63,277.54,1.46,139.1,25.24,2026-05-03 20:10:32,2026-04-16 16:10:32
DEVICE_002,7.28,294.14,1.35,120.21,28.06,2026-05-03 20:10:32,2026-04-16 16:10:32
DEVICE_003,7.89,300.0,1.5,136.88,28.21,2026-05-03 20:10:32,2026-04-16 16:10:32
DEVICE_001,7.59,281.93,1.5,139.67,24.85,2026-05-03 20:40:32,2026-04-16 16:10:32
DEVICE_002,7.31,294.21,1.39,120.16,28.05,2026-05-03 20:40:32,2026-04-16 16:10:32
DEVICE_003,7.92,300.0,1.5,138.08,28.51,2026-05-03 20:40:32,2026-04-16 16:10:32
DEVICE_001,7.54,416.31,2.67,140.04,24.41,2026-05-03 21:10:32,2026-04-16 16:10:32
DEVICE_002,7.26,291.28,1.36,118.88,28.18,2026-05-03 21:10:32,2026-04-16 16:10:32
